data;
set N := 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100;
set O := 36;
set D := 20;
param: A: c1 c2 :=
6,7 15 18
6,8 15 20
6,11 10000 69
6,12 10000 70
6,13 10000 90
6,14 10000 10000
6,15 73 86
6,26 10000 10000
6,27 10000 84
6,28 79 4
6,29 59 4
6,30 10000 10000
6,31 45 16
6,32 9 7
6,33 17 9
6,34 15 8
6,35 32 22
6,36 10000 10000
6,37 10000 36
6,51 66 7
6,52 24 7
6,53 17 4
6,54 15 8
6,55 21 12
6,56 10000 19
6,57 10000 48
6,58 75 12
6,59 79 31
6,60 10000 54
6,61 10000 55
6,62 89 69
6,77 68 10000
6,78 52 6
6,79 64 7
6,80 10000 7
6,81 10000 61
6,82 10000 10000
6,83 10000 24
6,84 10000 53
6,86 10000 57
6,87 78 38
6,88 10000 63
6,89 10000 10000
6,90 10000 45
7,6 3 6
7,8 8 13
7,11 58 21
7,12 69 29
7,13 73 33
7,14 65 25
7,15 62 21
7,16 10000 50
7,26 10000 10000
7,27 10000 10000
7,28 79 8
7,29 51 6
7,30 10000 16
7,31 7 10
7,32 10 5
7,33 8 5
7,34 12 10
7,35 9 13
7,36 90 48
7,37 89 16
7,38 10000 39
7,39 10000 87
7,40 10000 47
7,51 80 14
7,52 42 6
7,53 25 4
7,54 52 9
7,55 13 7
7,56 10000 15
7,57 10000 72
7,58 10000 34
7,59 44 13
7,60 55 9
7,61 68 25
7,62 55 27
7,63 86 77
7,64 10000 10000
7,65 10000 26
7,66 10000 10000
7,67 10000 45
7,77 10000 16
7,78 89 8
7,79 61 7
7,80 10000 44
7,82 10000 10000
7,83 10000 29
7,84 10000 47
7,85 10000 10000
7,86 47 10
7,87 44 12
7,88 30 41
7,89 78 16
7,90 10000 48
8,6 7 6
8,7 4 7
8,11 69 14
8,12 52 44
8,13 84 26
8,14 10000 22
8,15 77 19
8,16 10000 64
8,28 10000 12
8,29 86 71
8,31 6 6
8,32 2 4
8,33 7 4
8,34 3 5
8,35 7 13
8,36 70 14
8,37 88 19
8,38 10000 23
8,39 10000 46
8,40 10000 19
8,51 77 15
8,52 53 7
8,53 41 10
8,54 18 6
8,55 11 5
8,56 10000 15
8,58 10000 10000
8,59 73 14
8,60 66 17
8,61 64 17
8,62 53 15
8,63 10000 29
8,64 77 76
8,65 77 29
8,66 10000 80
8,67 10000 43
8,78 10000 47
8,79 87 79
8,83 10000 73
8,84 10000 28
8,85 10000 10000
8,86 23 11
8,87 69 11
8,88 53 8
8,89 58 9
8,90 10000 18
8,91 10000 10000
11,6 10000 60
11,7 51 40
11,8 79 31
11,12 32 12
11,13 13 11
11,14 13 9
11,15 4 11
11,16 10000 28
11,17 10000 69
11,20 10000 33
11,23 10000 10000
11,24 10000 10000
11,31 48 18
11,32 10000 19
11,33 10000 10
11,34 47 21
11,35 36 15
11,36 48 8
11,37 25 4
11,38 53 6
11,39 58 9
11,40 57 16
11,41 78 15
11,43 84 35
11,44 10000 44
11,45 83 14
11,51 10000 10000
11,54 10000 34
11,55 10000 88
11,59 80 48
11,60 10000 10000
11,61 37 21
11,62 24 22
11,63 15 18
11,64 28 10
11,65 21 17
11,66 30 14
11,67 84 19
11,69 10000 83
11,70 10000 66
11,84 10000 86
11,86 81 25
11,87 80 27
11,88 90 66
11,89 67 13
11,90 47 24
11,91 63 22
11,92 56 26
11,93 10000 24
11,94 74 23
11,95 89 31
11,96 10000 10000
12,6 10000 45
12,7 85 43
12,8 73 46
12,11 49 15
12,13 20 11
12,14 20 10
12,15 7 12
12,16 83 13
12,17 10000 25
12,18 85 10000
12,19 10000 25
12,20 82 46
12,21 10000 59
12,23 10000 10000
12,31 83 27
12,32 10000 60
12,34 87 26
12,35 85 23
12,36 10000 15
12,37 43 9
12,38 41 8
12,39 74 12
12,40 66 10
12,41 57 10
12,42 10000 36
12,43 63 13
12,44 10000 20
12,45 56 11
12,54 10000 60
12,61 25 24
12,62 36 24
12,63 13 17
12,64 34 7
12,65 12 20
12,66 20 7
12,67 33 28
12,69 10000 67
12,70 10000 13
12,71 10000 82
12,72 10000 77
12,75 10000 67
12,87 10000 38
12,88 10000 64
12,89 10000 18
12,90 60 22
12,91 50 7
12,92 69 9
12,93 10000 13
12,94 67 8
12,95 74 9
12,96 10000 75
13,6 10000 83
13,7 85 45
13,8 10000 41
13,11 12 12
13,12 13 12
13,14 9 10
13,15 2 11
13,16 27 14
13,17 68 23
13,18 10000 46
13,19 10000 10000
13,20 79 33
13,21 56 62
13,22 10000 10000
13,23 10000 31
13,24 10000 10000
13,25 10000 10000
13,31 74 26
13,32 10000 42
13,33 10000 29
13,34 10000 24
13,35 10000 21
13,36 72 22
13,37 44 12
13,38 69 11
13,39 37 16
13,40 63 15
13,41 27 13
13,42 47 10000
13,43 28 18
13,44 51 18
13,45 15 18
13,48 10000 10000
13,54 10000 10000
13,59 10000 10000
13,61 31 24
13,62 59 20
13,63 17 15
13,64 17 8
13,65 31 17
13,66 28 10
13,67 29 17
13,69 58 27
13,70 50 14
13,71 10000 38
13,72 10000 32
13,73 10000 10000
13,74 10000 10000
13,86 10000 36
13,87 81 10000
13,88 10000 10000
13,89 64 72
13,90 68 20
13,91 52 15
13,92 65 15
13,93 80 12
13,94 40 10
13,95 41 15
13,96 10000 41
13,97 10000 10000
14,6 10000 60
14,7 69 55
14,8 10000 57
14,11 14 24
14,12 15 22
14,13 8 16
14,15 12 25
14,16 25 26
14,17 74 32
14,18 74 10000
14,19 81 30
14,20 87 20
14,21 10000 64
14,22 10000 10000
14,23 10000 10000
14,25 10000 10000
14,31 10000 60
14,34 10000 10000
14,35 87 33
14,36 68 36
14,37 36 21
14,38 32 8
14,39 48 14
14,40 62 18
14,41 37 11
14,42 10000 6
14,43 37 34
14,44 10000 17
14,45 72 14
14,60 10000 85
14,61 46 37
14,62 76 58
14,63 13 29
14,64 11 24
14,65 19 30
14,66 36 21
14,67 55 31
14,68 10000 10000
14,69 89 27
14,70 68 41
14,71 10000 30
14,72 89 47
14,73 10000 10000
14,89 10000 44
14,90 75 63
14,91 51 30
14,92 78 70
14,93 76 26
14,94 58 29
14,95 68 29
14,96 10000 66
15,6 65 78
15,7 73 37
15,8 10000 38
15,11 13 18
15,12 12 18
15,13 13 12
15,14 12 15
15,16 68 25
15,17 89 28
15,18 10000 85
15,19 10000 32
15,20 10000 26
15,21 10000 38
15,24 10000 67
15,28 10000 10000
15,31 10000 15
15,32 10000 22
15,33 10000 25
15,34 10000 12
15,35 88 14
15,36 54 18
15,37 43 14
15,38 48 12
15,39 75 20
15,40 72 18
15,41 82 19
15,42 10000 10000
15,43 68 21
15,44 90 20
15,45 10000 22
15,46 10000 10000
15,51 10000 10000
15,53 10000 10000
15,54 10000 74
15,55 10000 10000
15,59 10000 76
15,60 10000 47
15,61 55 24
15,62 66 16
15,63 20 21
15,64 17 14
15,65 23 17
15,66 32 17
15,67 10000 26
15,69 90 10000
15,70 10000 22
15,86 10000 24
15,87 10000 29
15,89 77 36
15,90 10000 25
15,91 61 21
15,92 76 22
15,93 10000 18
15,94 10000 22
15,95 86 23
15,97 10000 10000
16,7 10000 10000
16,8 10000 76
16,11 10000 25
16,12 85 16
16,13 49 13
16,14 39 25
16,15 64 18
16,17 11 8
16,18 67 13
16,19 55 8
16,20 8 5
16,21 68 48
16,22 10000 58
16,23 10000 10
16,24 10000 69
16,25 84 10000
16,35 10000 79
16,36 10000 63
16,37 10000 10000
16,38 10000 78
16,39 10000 62
16,41 27 9
16,42 10000 6
16,43 29 20
16,44 6 4
16,45 45 8
16,46 87 16
16,47 10000 10000
16,48 89 9
16,49 10000 10000
16,50 10000 60
16,61 10000 10000
16,62 10000 10000
16,63 86 53
16,64 74 78
16,65 10000 34
16,66 26 14
16,67 34 17
16,69 10000 24
16,70 66 13
16,71 37 6
16,72 21 13
16,73 34 6
16,74 10000 12
16,75 34 10
16,91 10000 27
16,92 10000 32
16,93 74 12
16,94 10000 12
16,95 10000 20
16,96 10000 8
16,97 10000 11
16,98 68 19
16,99 87 30
16,100 55 10000
17,11 10000 10000
17,12 10000 85
17,13 72 41
17,14 90 61
17,15 10000 48
17,16 8 18
17,18 39 3
17,19 27 2
17,20 12 5
17,21 10000 13
17,22 85 10000
17,23 69 7
17,24 76 11
17,25 64 12
17,41 76 33
17,43 19 64
17,44 8 17
17,45 38 25
17,46 10000 24
17,47 72 90
17,48 63 16
17,49 10000 11
17,50 10000 18
17,64 10000 10000
17,66 67 35
17,67 78 54
17,68 60 10000
17,69 82 21
17,70 84 38
17,71 8 10
17,72 7 13
17,73 9 8
17,74 65 10
17,75 46 8
17,92 10000 55
17,93 72 49
17,94 10000 48
17,95 81 58
17,96 10000 17
17,97 10000 22
17,98 83 9
17,99 41 71
17,100 18 10000
18,12 80 10000
18,13 10000 49
18,14 82 10000
18,15 10000 63
18,16 22 29
18,17 28 13
18,19 22 5
18,20 12 13
18,21 66 28
18,22 39 15
18,23 64 48
18,24 36 14
18,25 60 7
18,41 10000 10000
18,43 54 28
18,44 75 21
18,45 86 52
18,46 47 12
18,47 23 15
18,48 65 13
18,49 70 4
18,50 53 11
18,63 10000 10000
18,66 10000 56
18,67 10000 71
18,70 85 10000
18,71 22 12
18,72 20 15
18,73 13 8
18,74 23 4
18,75 28 7
18,93 10000 72
18,95 10000 10000
18,96 10000 21
18,97 10000 9
18,98 55 8
18,99 25 8
18,100 20 10000
19,12 10000 60
19,13 83 10000
19,14 69 67
19,15 10000 53
19,16 15 26
19,17 22 19
19,18 18 10
19,20 15 15
19,21 71 24
19,22 21 10
19,23 37 13
19,24 59 16
19,25 18 8
19,41 51 88
19,43 68 42
19,44 21 15
19,45 70 42
19,46 51 14
19,47 54 13
19,48 50 3
19,49 64 5
19,50 74 3
19,66 10000 10000
19,67 10000 62
19,69 10000 85
19,71 14 13
19,72 21 25
19,73 8 8
19,74 19 11
19,75 3 9
19,93 10000 10000
19,95 10000 57
19,96 10000 21
19,97 10000 19
19,98 25 25
19,99 21 15
19,100 15 10000
20,11 10000 38
20,12 84 79
20,13 82 36
20,14 10000 21
20,15 10000 40
20,16 7 12
20,17 21 12
20,18 12 10
