data;
set N := 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60;
set O := 48;
set D := 26;
param: A: c1 c2 :=
6,7 5 6
6,8 6 5
6,11 10000 54
6,12 10000 42
6,13 10000 10000
6,14 10000 10000
6,15 71 26
6,27 10000 17
6,28 89 4
6,29 66 30
6,30 10000 10000
6,31 62 7
6,32 14 4
6,33 28 5
6,34 21 4
6,35 47 7
6,36 10000 85
6,37 10000 14
6,39 10000 10000
6,51 62 1
6,52 22 2
6,53 16 1
6,54 22 1
6,55 33 1
6,56 10000 32
6,57 90 20
6,58 10000 12
6,59 75 23
6,60 10000 64
7,6 5 4
7,8 5 1
7,11 69 6
7,12 10000 9
7,13 85 9
7,14 80 7
7,15 66 6
7,16 10000 26
7,26 10000 79
7,27 10000 85
7,28 10000 6
7,29 53 5
7,30 10000 7
7,31 8 6
7,32 11 3
7,33 6 3
7,34 7 4
7,35 5 7
7,36 85 7
7,37 85 7
7,38 10000 12
7,39 10000 17
7,40 10000 8
7,41 10000 10000
7,51 84 9
7,52 52 4
7,53 32 6
7,54 59 5
7,55 17 4
7,56 10000 10
7,57 10000 10000
7,58 10000 10000
7,59 50 8
7,60 45 6
8,6 14 15
8,7 11 12
8,11 76 6
8,12 53 14
8,13 76 7
8,14 10000 6
8,15 10000 12
8,16 10000 27
8,27 10000 10000
8,28 10000 15
8,29 90 31
8,31 9 5
8,32 7 3
8,33 18 4
8,34 4 3
8,35 4 6
8,36 72 10
8,37 79 7
8,38 10000 12
8,39 10000 59
8,40 10000 33
8,51 83 8
8,52 54 7
8,53 52 14
8,54 29 3
8,55 30 5
8,56 10000 19
8,57 10000 10000
8,59 87 6
8,60 74 7
11,6 87 55
11,7 39 36
11,8 70 26
11,12 35 1
11,13 11 3
11,14 8 2
11,15 6 8
11,16 88 10
11,17 10000 67
11,20 10000 19
11,21 10000 10000
11,23 10000 10000
11,24 10000 84
11,31 41 20
11,32 10000 26
11,33 70 16
11,34 50 34
11,35 32 19
11,36 38 10
11,37 30 6
11,38 47 4
11,39 63 37
11,40 51 10
11,41 89 8
11,43 77 10
11,44 10000 23
11,45 86 10
11,54 10000 18
11,55 10000 21
11,59 10000 22
11,60 10000 10000
12,6 10000 33
12,7 10000 33
12,8 73 24
12,11 72 6
12,13 15 8
12,14 9 5
12,15 9 8
12,16 79 10
12,17 10000 16
12,18 79 37
12,19 10000 19
12,20 78 24
12,21 10000 35
12,24 10000 10000
12,31 82 14
12,32 10000 40
12,33 10000 85
12,34 10000 15
12,35 88 17
12,36 10000 17
12,37 58 10
12,38 59 11
12,39 64 9
12,40 70 9
12,41 52 10
12,42 10000 33
12,43 72 7
12,44 10000 14
12,45 44 10
12,46 10000 77
12,54 10000 10000
12,60 10000 10000
13,6 10000 10000
13,7 79 30
13,8 89 19
13,11 14 5
13,12 24 8
13,14 4 1
13,15 7 4
13,16 28 8
13,17 46 10
13,18 10000 21
13,19 87 10000
13,20 71 10000
13,21 71 45
13,22 10000 10000
13,23 10000 18
