data;
set N := 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30;
set O := 18;
set D := 3;
param: A: c1 c2 :=
6,7 1 1
6,8 11 1
6,11 10000 37
6,12 10000 36
6,13 10000 10000
6,15 77 66
6,26 10000 10000
6,27 10000 32
6,28 55 1
6,29 30 4
6,30 10000 10000
7,6 7 10
7,8 2 1
7,11 60 5
7,12 89 6
7,13 68 7
7,14 78 6
7,15 60 4
7,16 10000 16
7,26 10000 10000
7,27 10000 10000
7,28 74 4
7,29 40 4
7,30 10000 7
8,6 6 5
8,7 2 2
8,11 80 4
8,12 54 10
8,13 83 7
8,14 10000 3
8,15 10000 3
8,16 10000 28
8,27 10000 10000
8,28 10000 5
8,29 61 10000
11,6 83 34
11,7 39 15
11,8 68 13
11,12 50 3
11,13 10 5
11,14 3 4
11,15 4 3
11,16 87 6
11,17 10000 61
11,20 10000 10
11,21 10000 10000
11,23 10000 10000
11,24 10000 10000
12,6 10000 32
12,7 90 24
12,8 75 23
12,11 62 6
12,13 19 6
12,14 11 1
12,15 3 1
12,16 82 1
12,17 10000 5
12,18 81 14
12,19 10000 2
12,20 81 17
12,21 10000 18
13,6 10000 85
13,7 67 11
13,8 86 13
13,11 3 1
13,12 14 1
13,14 2 1
13,15 2 1
13,16 17 1
13,17 47 1
13,18 10000 8
13,19 80 82
13,20 69 19
13,21 67 7
13,22 10000 78
13,23 10000 13
13,24 10000 54
13,25 10000 56
14,6 10000 38
14,7 72 20
14,8 10000 20
14,11 11 9
14,12 15 2
14,13 10 10
14,15 6 3
14,16 34 5
14,17 64 11
14,18 79 10000
14,19 77 20
14,20 79 15
14,21 10000 46
14,23 10000 10000
15,6 62 59
15,7 52 22
15,8 10000 25
15,11 5 8
15,12 1 4
15,13 8 11
15,14 5 4
15,16 48 9
15,17 88 9
15,19 10000 20
15,20 10000 10000
15,21 10000 28
15,24 10000 10000
16,7 10000 10000
16,8 10000 61
16,11 10000 7
16,12 89 1
16,13 44 7
16,14 54 4
16,15 75 6
16,17 6 5
16,18 90 8
16,19 64 1
16,20 10 9
16,21 82 59
16,22 85 27
16,23 10000 2
16,24 89 9
16,25 10000 10000
17,11 10000 86
17,12 10000 82
17,13 74 8
17,14 73 41
17,15 10000 7
17,16 1 5
17,18 44 7
17,19 28 4
17,20 4 5
17,21 10000 6
17,22 65 10000
17,23 10000 6
17,24 68 8
17,25 71 78
18,12 74 69
18,13 10000 7
18,14 70 10000
18,15 10000 76
18,16 67 4
18,17 2 3
18,19 17 1
18,20 2 5
18,21 58 1
18,22 55 3
18,23 54 2
18,24 64 4
18,25 52 2
19,11 10000 10000
19,12 10000 12
19,13 88 66
19,14 80 76
19,15 10000 9
19,16 3 3
19,17 4 3
19,18 15 6
19,20 11 8
19,21 70 60
19,22 40 1
19,23 50 2
19,24 64 6
19,25 24 23
20,11 10000 8
20,12 80 63
20,13 75 10
20,14 83 6
20,15 10000 69
20,16 6 3
20,17 6 3
20,18 8 2
20,19 17 2
20,21 10000 10000
20,22 10000 80
20,23 63 3
20,24 75 4
20,25 68 14
21,12 10000 10000
21,13 74 8
21,14 10000 85
21,15 10000 7
21,16 79 29
21,17 10000 1
21,18 80 1
21,19 84 69
21,22 20 1
21,23 36 1
21,24 51 1
21,25 21 89
22,13 10000 83
22,16 88 18
22,17 75 89
22,18 70 16
22,19 55 8
22,20 10000 10000
22,21 8 12
22,23 25 2
22,24 66 10
22,25 26 8
23,13 10000 20
23,16 10000 3
23,17 10000 4
23,18 51 7
23,19 40 1
23,20 64 8
23,21 6 6
23,22 1 1
23,24 6 6
23,25 20 6
24,11 10000 10000
24,13 10000 62
24,15 10000 10000
24,16 82 3
24,17 66 2
24,18 71 5
24,19 54 2
24,20 70 3
24,21 1 2
24,22 60 1
24,23 1 2
24,25 1 2
25,13 10000 18
25,16 10000 42
25,17 63 17
25,18 47 7
25,19 27 11
25,20 69 11
25,21 3 72
25,22 1 2
25,23 36 3
25,24 13 5
26,6 10000 68
26,7 10000 10000
26,27 1 1
26,28 6 1
26,29 22 1
26,30 4 1
27,6 10000 30
27,8 10000 10000
27,26 9 6
27,28 1 2
27,29 1 1
27,30 15 3
28,6 73 28
28,7 10000 41
28,8 10000 31
28,26 18 5
28,27 1 1
28,29 1 1
28,30 11 1
29,6 71 35
29,7 58 29
29,8 10000 10000
29,26 25 6
29,27 1 1
29,28 1 1
29,30 12 2
30,7 10000 41
30,26 9 5
30,27 14 1
30,28 1 1
30,29 7 1
;
end;
