data;
set N := 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;
set O := 8;
set D := 1;
param: A: c1 c2 :=
6,7 1 3
6,8 2 3
6,11 10000 21
6,12 10000 52
6,13 10000 10000
6,14 10000 84
6,15 65 66
7,6 9 10
7,8 6 6
7,11 70 3
7,12 90 8
7,13 77 6
7,14 69 5
7,15 56 5
7,16 10000 12
8,6 2 3
8,7 1 1
8,11 73 2
8,12 58 34
8,13 80 6
8,14 10000 3
8,15 90 3
8,16 10000 18
11,6 89 22
11,7 29 10
11,8 66 17
11,12 46 1
11,13 14 1
11,14 14 1
11,15 8 1
11,16 87 3
11,17 10000 10000
11,20 10000 3
12,6 10000 26
12,7 84 17
12,8 67 31
12,11 60 5
12,13 10 1
12,14 11 4
12,15 1 1
12,16 79 5
12,17 10000 1
12,18 77 17
12,19 10000 6
12,20 74 28
13,6 90 10000
13,7 57 20
13,8 10000 27
13,11 12 7
13,12 15 1
13,14 8 7
13,15 4 1
13,16 16 7
13,17 49 1
13,18 10000 6
13,19 84 57
13,20 69 7
14,6 10000 22
14,7 52 12
14,8 10000 19
14,11 1 1
14,12 12 2
14,13 1 1
14,15 3 2
14,16 25 3
14,17 52 2
14,18 68 10000
14,19 69 45
14,20 68 2
15,6 54 53
15,7 43 16
15,8 10000 23
15,11 8 6
15,12 6 1
15,13 9 1
15,14 19 5
15,16 51 10
15,17 10000 2
15,18 10000 10000
15,19 10000 10
15,20 10000 77
16,7 10000 10000
16,8 10000 42
16,11 10000 2
16,12 85 2
16,13 43 2
16,14 62 7
16,15 68 9
16,17 2 1
16,18 75 1
16,19 55 1
16,20 1 1
17,12 10000 84
17,13 72 3
17,14 77 42
17,15 10000 5
17,16 8 6
17,18 46 1
17,19 31 6
17,20 2 1
18,12 84 87
18,13 10000 8
18,14 76 10000
18,15 10000 38
18,16 51 5
18,17 5 1
18,19 11 6
18,20 2 1
19,11 10000 10000
19,12 10000 8
19,13 84 35
19,14 80 78
19,15 10000 7
19,16 1 3
19,17 1 2
19,18 5 1
19,20 1 2
20,11 10000 13
20,12 82 10000
20,13 77 7
20,14 86 10
20,15 10000 48
20,16 6 9
20,17 1 1
20,18 15 1
20,19 17 7
;
end;
